"hill0","hill1","hill2","Nu","M","Jm","Sm","J","timesteps"
251,11.1427532280344,2.21175325680669,0.324910390237346,0.141001965617761,10000,1000,1000,1000
305,21.5139890153377,3.0588710318796,0.247489176923409,0.409409176418558,10000,1000,1000,1000
197,10.454393357722,2.26371357684856,0.0199284039437771,0.344887624355033,10000,1000,1000,1000
358,22.1431379191199,2.92717767383051,0.49271723376587,0.111841877829283,10000,1000,1000,1000
392,39.4059487956861,4.1654170415542,0.341393723012879,0.477372671524063,10000,1000,1000,1000
335,20.1622518741674,2.82941459412053,0.42640912248753,0.188658160949126,10000,1000,1000,1000
302,15.4494281710484,2.50817665589827,0.381388045381755,0.118655398255214,10000,1000,1000,1000
282,20.0447412729388,3.00529533037215,0.151350523391739,0.467408291157335,10000,1000,1000,1000
389,27.8033591778302,3.26360105740684,0.554053264902905,0.237022766238078,10000,1000,1000,1000
290,15.4582061424433,2.53981154598333,0.299887741031125,0.235796127514914,10000,1000,1000,1000
414,34.7464268251513,3.67525451137504,0.497341314889491,0.369856841443107,10000,1000,1000,1000
304,24.7222774065961,3.33148990891709,0.117355179972947,0.576325158867985,10000,1000,1000,1000
293,13.7659489303898,2.37865301636993,0.309519179631025,0.180077989026904,10000,1000,1000,1000
188,6.90951079550309,1.85430365334904,0.129770487081259,0.220478567294776,10000,1000,1000,1000
414,43.5657062995991,4.34204927357515,0.333628818718716,0.544274542713538,10000,1000,1000,1000
362,22.7380830656638,2.95754736512112,0.495799365313724,0.154143156018108,10000,1000,1000,1000
475,55.511376601675,4.81352407724742,0.5519701176323,0.584856089903042,10000,1000,1000,1000
319,18.996982324915,2.78204357793064,0.294477621512488,0.353469012351707,10000,1000,1000,1000
80,2.33837123063062,1.27928605603784,0.0904114661738276,0.0235666728112847,10000,1000,1000,1000
236,17.57626128571,2.91281931781774,0.0255282443482429,0.532384939910844,10000,1000,1000,1000
385,36.5367384750326,3.9395515214549,0.369932707305998,0.490903334598988,10000,1000,1000,1000
305,16.3799682238277,2.58103148342207,0.355500405421481,0.18043860476464,10000,1000,1000,1000
126,3.75958490403721,1.49008201411405,0.0337790199089795,0.172288957284763,10000,1000,1000,1000
304,16.6380096719225,2.6059582629725,0.370260102069005,0.163657988235354,10000,1000,1000,1000
183,6.56334781985937,1.8147371171812,0.159794930415228,0.132413496170193,10000,1000,1000,1000
322,25.0815687870208,3.30784090608383,0.19653245229274,0.529872312303633,10000,1000,1000,1000
247,17.0657248658068,2.83512607805671,0.0866361394990236,0.447271562553942,10000,1000,1000,1000
141,4.33966781181676,1.56926254076159,0.087658438179642,0.164635177468881,10000,1000,1000,1000
305,25.5640965974202,3.40508992842507,0.112856986373663,0.547113868128508,10000,1000,1000,1000
209,13.9426201833294,2.62763749113173,0.00670320466160774,0.470514789177105,10000,1000,1000,1000
260,12.8111106910373,2.36333987190701,0.248226635763422,0.258839963329956,10000,1000,1000,1000
393,27.246429273642,3.20590913171165,0.480480294395238,0.251195209426805,10000,1000,1000,1000
223,9.75357306637595,2.12227711845704,0.187129621300846,0.225398045824841,10000,1000,1000,1000
265,21.7373845480669,3.24544663836639,0.0855200114194304,0.561038387473673,10000,1000,1000,1000
219,12.5536791166254,2.42891772284107,0.0473901506513357,0.367393095977604,10000,1000,1000,1000
306,18.9324298833891,2.8187911895863,0.264892769046128,0.30770481233485,10000,1000,1000,1000
417,41.2842026730883,4.13493107069904,0.42728670341894,0.525216169143096,10000,1000,1000,1000
176,5.4010219082966,1.67253167774997,0.174555487325415,0.168674935027957,10000,1000,1000,1000
339,20.6725554450464,2.85822081470731,0.376435310672969,0.188412326714024,10000,1000,1000,1000
146,4.86566803293003,1.63820557514121,0.0417130412533879,0.219339313404635,10000,1000,1000,1000
227,8.31224997390543,1.95440757997434,0.312645513005555,0.0169427721295506,10000,1000,1000,1000
348,22.9610138399848,3.02899964257811,0.332337643951178,0.389110696222633,10000,1000,1000,1000
358,28.0180725126955,3.40745687863326,0.366780895739794,0.408665868267417,10000,1000,1000,1000
357,27.1603014189831,3.3337556090439,0.285119818104431,0.469823571620509,10000,1000,1000,1000
390,36.2411404014555,3.89359581360589,0.392033284669742,0.465298406314105,10000,1000,1000,1000
316,18.9208500469925,2.78199714010699,0.283539864560589,0.340229438245296,10000,1000,1000,1000
394,37.3839255692763,3.97093277210829,0.359172385185957,0.525179969379678,10000,1000,1000,1000
461,53.1713448683381,4.72996622804112,0.49437273661606,0.506214554328471,10000,1000,1000,1000
257,18.0540828535508,2.9033475597364,0.102287814952433,0.465831392537802,10000,1000,1000,1000
239,16.7311614720986,2.83490103360494,0.00422267275862396,0.592117534764111,10000,1000,1000,1000
432,36.4295808717642,3.71852270529978,0.577958239289001,0.14664182793349,10000,1000,1000,1000
278,13.0105291210888,2.34219463637431,0.271422637347132,0.166272770985961,10000,1000,1000,1000
374,24.8528642066433,3.08331740286017,0.540508792363107,0.0177339134272188,10000,1000,1000,1000
434,38.0993966215577,3.82067289691075,0.566965848673135,0.231578769022599,10000,1000,1000,1000
299,16.9554138429149,2.65662109675948,0.212480835104361,0.378281857911497,10000,1000,1000,1000
493,64.4049932974455,5.3594014620447,0.56479762676172,0.509407630842179,10000,1000,1000,1000
327,30.8399338139159,3.77039785238144,0.196798246633261,0.588904169015586,10000,1000,1000,1000
320,18.8247914118694,2.76372882292794,0.339507464272901,0.290894383471459,10000,1000,1000,1000
341,19.1242476919604,2.72812588664097,0.484746009344235,0.0903632224537432,10000,1000,1000,1000
369,30.1396312419601,3.52355851221275,0.348276325827464,0.399215635517612,10000,1000,1000,1000
230,13.987436520402,2.57795743276689,0.0139683314133435,0.425582869397476,10000,1000,1000,1000
264,13.3321766550526,2.40017665300169,0.248820103704929,0.238653265032917,10000,1000,1000,1000
362,32.2076735498256,3.74273908617291,0.313055804511532,0.509272817149758,10000,1000,1000,1000
254,13.0580729095086,2.40710963902986,0.187240172037855,0.364527720445767,10000,1000,1000,1000
353,20.9902715647965,2.84888921809393,0.453438285458833,0.268722504889593,10000,1000,1000,1000
215,7.64328730623877,1.89572740956431,0.22583493757993,0.147237062221393,10000,1000,1000,1000
230,11.673639801604,2.30610287063688,0.0835979112423956,0.347925240034237,10000,1000,1000,1000
473,54.6180402435916,4.77153872580829,0.569752799067646,0.486370426509529,10000,1000,1000,1000
325,19.312026496446,2.79148708099784,0.415225860429928,0.229899058816954,10000,1000,1000,1000
303,32.0324654029425,4.027321348025,0.108826769096777,0.596006166888401,10000,1000,1000,1000
461,51.3859011426766,4.60952697034229,0.52021626192145,0.394098353991285,10000,1000,1000,1000
374,25.4870632643735,3.13776678862127,0.411778019741178,0.32454261733219,10000,1000,1000,1000
225,11.9084641735255,2.36918542666663,0.0770582067780197,0.393497712118551,10000,1000,1000,1000
285,15.0298654569365,2.51560935605435,0.257187255565077,0.26062736758031,10000,1000,1000,1000
249,16.0468297876796,2.70767897758045,0.105473703565076,0.378354225307703,10000,1000,1000,1000
354,31.5010574800149,3.72736557256068,0.286932228785008,0.559207782614976,10000,1000,1000,1000
217,8.09408889997535,1.94877071543269,0.176635132776573,0.180644304631278,10000,1000,1000,1000
396,31.1318925674679,3.47318699638798,0.507826663507149,0.225858455104753,10000,1000,1000,1000
378,23.7138448793377,2.98855383879749,0.527277278713882,0.110222582286224,10000,1000,1000,1000
393,28.1831188423693,3.27555258572131,0.507253343425691,0.159223893703893,10000,1000,1000,1000
242,11.1483227293846,2.23136586367249,0.200918315118179,0.179888587351888,10000,1000,1000,1000
215,11.5194727420783,2.32669604508208,0.0457515230868012,0.427632309962064,10000,1000,1000,1000
236,11.2822802909856,2.25803975053179,0.134230260271579,0.352109637670219,10000,1000,1000,1000
365,30.2194527106935,3.53679326028686,0.331143665872514,0.456926801847294,10000,1000,1000,1000
347,30.2842474645047,3.6167673333575,0.272964651323855,0.501538990437984,10000,1000,1000,1000
378,34.5515037290833,3.8320636429131,0.332750501856208,0.473197870329022,10000,1000,1000,1000
369,27.2432201983825,3.28655470470314,0.41860342528671,0.220363150443882,10000,1000,1000,1000
210,12.4543469126833,2.45112457595547,0.0136746149975806,0.40094562987797,10000,1000,1000,1000
258,21.1217031309315,3.21039654818166,0.0430270202457905,0.537506141373888,10000,1000,1000,1000
238,19.1645465490665,3.10837021932663,0.0150648923590779,0.565248003602028,10000,1000,1000,1000
173,8.89901007977152,2.13945846027454,0.020225189672783,0.317543662525713,10000,1000,1000,1000
301,25.9950570788083,3.4556399499624,0.172647313820198,0.562722061900422,10000,1000,1000,1000
368,23.6761128835013,3.01928720667632,0.466959621850401,0.0733409858308732,10000,1000,1000,1000
267,14.1510600344042,2.46838005153981,0.223265125695616,0.287636183341965,10000,1000,1000,1000
37,1.47781629995531,1.11493658240719,0.044870834145695,0.0230230365414172,10000,1000,1000,1000
188,7.27493763465006,1.89534654516231,0.132196506299078,0.222750745201483,10000,1000,1000,1000
236,9.43961130921085,2.06224685919805,0.334557412890717,0.00505594834685326,10000,1000,1000,1000
371,23.7005532842514,3.00903915361754,0.550200370978564,0.0712085124570876,10000,1000,1000,1000
265,11.4689197211834,2.21854436866886,0.344896955648437,0.0618512753862888,10000,1000,1000,1000
289,14.4385289651263,2.45326529610916,0.34665815080516,0.176480865944177,10000,1000,1000,1000
267,15.8975401486657,2.64707128033546,0.171662811376154,0.401921274047345,10000,1000,1000,1000
419,38.3458956048189,3.9105577237427,0.508038828196004,0.39904214576818,10000,1000,1000,1000
186,10.32054571767,2.26366233401696,0.0229028744157404,0.383955488679931,10000,1000,1000,1000
368,34.6209008042308,3.87699083479377,0.31568361944519,0.526341992011294,10000,1000,1000,1000
288,13.7662022089015,2.3859515174652,0.279598745517433,0.247503802925348,10000,1000,1000,1000
290,27.0005296614108,3.58654328957752,0.0666724142152816,0.585819739708677,10000,1000,1000,1000
295,14.5676904010144,2.44589676358944,0.293811187986284,0.192655912740156,10000,1000,1000,1000
456,52.259536844251,4.72857953470776,0.489546763245016,0.548746025981382,10000,1000,1000,1000
200,6.73459838180793,1.81009890380409,0.25321450587362,0.051544156903401,10000,1000,1000,1000
466,47.1691475916493,4.29258241758241,0.57859431062825,0.370931091997772,10000,1000,1000,1000
310,19.8745997631261,2.88618613591633,0.263261133944616,0.428626389149576,10000,1000,1000,1000
368,34.3973967256177,3.84698242698438,0.264681957894936,0.514766433695331,10000,1000,1000,1000
456,46.1615754392851,4.27445415220476,0.533158174529672,0.489076984394342,10000,1000,1000,1000
323,24.6664796247674,3.24943297394611,0.257725059846416,0.461488894186914,10000,1000,1000,1000
366,24.1267793928396,3.05101293629492,0.499780616210774,0.104805390536785,10000,1000,1000,1000
384,27.2064838548016,3.22868101923011,0.561046927655116,0.111135800834745,10000,1000,1000,1000
351,20.4976328927452,2.81101016461282,0.477298569353297,0.133930945442989,10000,1000,1000,1000
371,24.0662602108813,3.04038235848548,0.510892033204436,0.0647840003482997,10000,1000,1000,1000
216,11.7976075625469,2.35524654720858,0.116232690168545,0.358111443836242,10000,1000,1000,1000
385,34.004911828211,3.74484148086022,0.391384366108105,0.471919606486335,10000,1000,1000,1000
363,25.6255490769631,3.19317427067907,0.360438159573823,0.32470625359565,10000,1000,1000,1000
418,33.3145462978463,3.55252406835068,0.590200750390068,0.171115436358377,10000,1000,1000,1000
269,19.4502917592066,2.96471983397573,0.0889789855107665,0.535863546654582,10000,1000,1000,1000
253,15.2102719902807,2.61276702478996,0.16261727605015,0.364239201089367,10000,1000,1000,1000
216,9.08848932695419,2.05612395960129,0.181939120218158,0.177265114244074,10000,1000,1000,1000
338,22.2615726975723,2.99756597642721,0.331297307694331,0.313839062908664,10000,1000,1000,1000
375,24.7097521970513,3.07251755943793,0.575479213753715,0.00579270576126874,10000,1000,1000,1000
461,46.491182616406,4.27463686959792,0.513831482827663,0.424384115310386,10000,1000,1000,1000
222,10.6387150728506,2.23055955817077,0.106090187095106,0.348348433664069,10000,1000,1000,1000
179,9.0603456333376,2.13369748437068,0.0104774401523173,0.36473040911369,10000,1000,1000,1000
201,10.6034639335351,2.25736691693342,0.0468956664204597,0.402658594446257,10000,1000,1000,1000
337,21.1212593060959,2.9067401490577,0.404299525357783,0.196210252773017,10000,1000,1000,1000
301,18.0499774979936,2.74511095738493,0.271532943611965,0.275802659243345,10000,1000,1000,1000
344,30.6982527906307,3.68530447985622,0.270718955341727,0.525896585499868,10000,1000,1000,1000
292,28.0783130149711,3.75133172276165,0.116371738677844,0.582145593222231,10000,1000,1000,1000
292,22.6784941453136,3.20163923929057,0.15104071162641,0.482729309471324,10000,1000,1000,1000
180,5.89117355977408,1.73010979276744,0.194914221111685,0.095428987685591,10000,1000,1000,1000
327,29.4457540602782,3.6564408205054,0.178282995522022,0.591759265679866,10000,1000,1000,1000
304,15.6015813718043,2.52391408596454,0.319964831834659,0.21945950333029,10000,1000,1000,1000
422,38.0957669401449,3.88005959771555,0.434405657742172,0.353095756843686,10000,1000,1000,1000
227,9.68123313639888,2.10998953445192,0.199964358843863,0.176201764633879,10000,1000,1000,1000
331,18.4783001778994,2.70115501388398,0.405905817216262,0.181558958580717,10000,1000,1000,1000
316,26.3537540359831,3.43072003952195,0.17630906556733,0.5153145278804,10000,1000,1000,1000
421,34.0605230258418,3.6062026685901,0.573019721405581,0.233108499879017,10000,1000,1000,1000
474,51.3682441375199,4.55128846976578,0.583215337945148,0.55009909872897,10000,1000,1000,1000
193,11.876624654053,2.44259892525649,0.00332584222778678,0.398220624262467,10000,1000,1000,1000
71,2.04389764828331,1.22342416849976,0.0529473453294486,0.0575177845079452,10000,1000,1000,1000
415,33.1190667687782,3.55234739115619,0.530465171020478,0.21341506568715,10000,1000,1000,1000
307,22.669181954161,3.13538596601247,0.168886523880064,0.43749530618079,10000,1000,1000,1000
137,3.73692625087164,1.47574901641327,0.156051147216931,0.0552906547207385,10000,1000,1000,1000
347,29.3108134938263,3.54896866970466,0.317466208711267,0.473283845745027,10000,1000,1000,1000
77,2.20611497349406,1.25369212330313,0.0191287842113525,0.110427405824885,10000,1000,1000,1000
109,3.00867348196675,1.38350092141161,0.13082100818865,0.0468915854115039,10000,1000,1000,1000
207,12.412765173173,2.45864558132218,0.0120188214350492,0.514561137696728,10000,1000,1000,1000
441,45.7534462162447,4.3267192218828,0.465681992936879,0.514171022828668,10000,1000,1000,1000
239,12.1648923938597,2.3483329184612,0.160262999916449,0.343542249128222,10000,1000,1000,1000
327,28.7288321107543,3.60090454722233,0.180362103134394,0.57089130054228,10000,1000,1000,1000
440,45.1128917805968,4.29099834367463,0.473310787556693,0.562682646280155,10000,1000,1000,1000
150,4.91848499914237,1.64240290114048,0.0976972228847444,0.145295722642913,10000,1000,1000,1000
304,23.1315651619945,3.19107520087822,0.175221987906843,0.457181486533955,10000,1000,1000,1000
250,9.09612364171951,2.00462667837371,0.328691937681288,0.0848515049088746,10000,1000,1000,1000
177,7.08312890999964,1.89503765439818,0.0441616084892303,0.303089271252975,10000,1000,1000,1000
146,5.13830727010424,1.67226317408928,0.0045716886408627,0.269844932109117,10000,1000,1000,1000
404,32.7760824645122,3.56539287064053,0.594176097074524,0.0478612355422229,10000,1000,1000,1000
425,38.4236674559498,3.88045106363176,0.48372499155812,0.360819803131744,10000,1000,1000,1000
90,2.69505134365471,1.34214135969657,0.058482166333124,0.0846773955971003,10000,1000,1000,1000
124,3.35509601997101,1.42349970248856,0.167128259176388,0.0433865911792964,10000,1000,1000,1000
255,10.5251873374987,2.14147436226896,0.332160880928859,0.072226571990177,10000,1000,1000,1000
253,22.8624812883665,3.41341197834533,0.0436067221686244,0.495944236172363,10000,1000,1000,1000
56,1.91982458264122,1.21249745375535,0.0251427407842129,0.0808472244534642,10000,1000,1000,1000
306,20.9936382619188,2.97640307641027,0.26239333092235,0.359157982422039,10000,1000,1000,1000
271,12.5127025602736,2.3068050749712,0.308306579338387,0.116159904235974,10000,1000,1000,1000
209,7.74318332747493,1.92181296147532,0.210007328074425,0.133052796777338,10000,1000,1000,1000
